sub_id,age,sex,race_ethn,education,income,no_in_household,marital_status,income_adj,minoritized,tone,style,context,actual_rating
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,self_efficacy,formal,low_dec,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,self_efficacy,informal,high_inc,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,self_efficacy,informal,high_dec,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,self_efficacy,informal,low_inc,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,self_efficacy,informal,low_dec,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,caring_supportive,formal,high_inc,6
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,caring_supportive,formal,high_dec,6
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,caring_supportive,formal,low_inc,6
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,caring_supportive,formal,low_dec,6
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,caring_supportive,informal,high_inc,6
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,caring_supportive,informal,high_dec,6
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,caring_supportive,informal,low_inc,6
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,caring_supportive,informal,low_dec,6
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,legitimizing,formal,high_inc,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,legitimizing,formal,high_dec,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,legitimizing,formal,low_inc,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,legitimizing,formal,low_dec,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,legitimizing,informal,high_inc,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,legitimizing,informal,high_dec,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,legitimizing,informal,low_inc,7
39,24,Female,White,HS,70000,1,Divorced,70000.0,False,legitimizing,informal,low_dec,7
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,value_affirmation,formal,high_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,value_affirmation,formal,high_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,value_affirmation,formal,low_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,value_affirmation,formal,low_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,value_affirmation,informal,high_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,value_affirmation,informal,high_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,value_affirmation,informal,low_inc,5
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,value_affirmation,informal,low_dec,5
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,norms,formal,high_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,norms,formal,high_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,norms,formal,low_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,norms,formal,low_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,norms,informal,high_inc,5
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,norms,informal,high_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,norms,informal,low_inc,5
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,norms,informal,low_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,acknowledging,formal,high_inc,7
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,acknowledging,formal,high_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,acknowledging,formal,low_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,acknowledging,formal,low_dec,7
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,acknowledging,informal,high_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,acknowledging,informal,high_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,acknowledging,informal,low_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,acknowledging,informal,low_dec,5
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,self_efficacy,formal,high_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,self_efficacy,formal,high_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,self_efficacy,formal,low_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,self_efficacy,formal,low_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,self_efficacy,informal,high_inc,5
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,self_efficacy,informal,high_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,self_efficacy,informal,low_inc,5
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,self_efficacy,informal,low_dec,5
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,caring_supportive,formal,high_inc,7
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,caring_supportive,formal,high_dec,7
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,caring_supportive,formal,low_inc,7
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,caring_supportive,formal,low_dec,7
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,caring_supportive,informal,high_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,caring_supportive,informal,high_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,caring_supportive,informal,low_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,caring_supportive,informal,low_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,legitimizing,formal,high_inc,7
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,legitimizing,formal,high_dec,7
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,legitimizing,formal,low_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,legitimizing,formal,low_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,legitimizing,informal,high_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,legitimizing,informal,high_dec,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,legitimizing,informal,low_inc,6
40,42,Male,White,Bachelor,140000,4,Divorced,35000.0,False,legitimizing,informal,low_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,value_affirmation,formal,high_inc,5
41,49,Male,White,Some College,140000,1,Single,140000.0,False,value_affirmation,formal,high_dec,5
41,49,Male,White,Some College,140000,1,Single,140000.0,False,value_affirmation,formal,low_inc,5
41,49,Male,White,Some College,140000,1,Single,140000.0,False,value_affirmation,formal,low_dec,4
41,49,Male,White,Some College,140000,1,Single,140000.0,False,value_affirmation,informal,high_inc,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,value_affirmation,informal,high_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,value_affirmation,informal,low_inc,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,value_affirmation,informal,low_dec,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,norms,formal,high_inc,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,norms,formal,high_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,norms,formal,low_inc,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,norms,formal,low_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,norms,informal,high_inc,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,norms,informal,high_dec,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,norms,informal,low_inc,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,norms,informal,low_dec,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,acknowledging,formal,high_inc,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,acknowledging,formal,high_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,acknowledging,formal,low_inc,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,acknowledging,formal,low_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,acknowledging,informal,high_inc,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,acknowledging,informal,high_dec,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,acknowledging,informal,low_inc,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,acknowledging,informal,low_dec,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,self_efficacy,formal,high_inc,5
41,49,Male,White,Some College,140000,1,Single,140000.0,False,self_efficacy,formal,high_dec,5
41,49,Male,White,Some College,140000,1,Single,140000.0,False,self_efficacy,formal,low_inc,5
41,49,Male,White,Some College,140000,1,Single,140000.0,False,self_efficacy,formal,low_dec,5
41,49,Male,White,Some College,140000,1,Single,140000.0,False,self_efficacy,informal,high_inc,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,self_efficacy,informal,high_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,self_efficacy,informal,low_inc,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,self_efficacy,informal,low_dec,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,caring_supportive,formal,high_inc,5
41,49,Male,White,Some College,140000,1,Single,140000.0,False,caring_supportive,formal,high_dec,5
41,49,Male,White,Some College,140000,1,Single,140000.0,False,caring_supportive,formal,low_inc,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,caring_supportive,formal,low_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,caring_supportive,informal,high_inc,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,caring_supportive,informal,high_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,caring_supportive,informal,low_inc,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,caring_supportive,informal,low_dec,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,legitimizing,formal,high_inc,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,legitimizing,formal,high_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,legitimizing,formal,low_inc,5
41,49,Male,White,Some College,140000,1,Single,140000.0,False,legitimizing,formal,low_dec,6
41,49,Male,White,Some College,140000,1,Single,140000.0,False,legitimizing,informal,high_inc,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,legitimizing,informal,high_dec,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,legitimizing,informal,low_inc,7
41,49,Male,White,Some College,140000,1,Single,140000.0,False,legitimizing,informal,low_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,value_affirmation,formal,high_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,value_affirmation,formal,high_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,value_affirmation,formal,low_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,value_affirmation,formal,low_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,value_affirmation,informal,high_inc,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,value_affirmation,informal,high_dec,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,value_affirmation,informal,low_inc,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,value_affirmation,informal,low_dec,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,norms,formal,high_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,norms,formal,high_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,norms,formal,low_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,norms,formal,low_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,norms,informal,high_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,norms,informal,high_dec,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,norms,informal,low_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,norms,informal,low_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,acknowledging,formal,high_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,acknowledging,formal,high_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,acknowledging,formal,low_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,acknowledging,formal,low_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,acknowledging,informal,high_inc,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,acknowledging,informal,high_dec,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,acknowledging,informal,low_inc,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,acknowledging,informal,low_dec,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,self_efficacy,formal,high_inc,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,self_efficacy,formal,high_dec,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,self_efficacy,formal,low_inc,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,self_efficacy,formal,low_dec,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,self_efficacy,informal,high_inc,5
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,self_efficacy,informal,high_dec,5
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,self_efficacy,informal,low_inc,5
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,self_efficacy,informal,low_dec,5
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,caring_supportive,formal,high_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,caring_supportive,formal,high_dec,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,caring_supportive,formal,low_inc,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,caring_supportive,formal,low_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,caring_supportive,informal,high_inc,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,caring_supportive,informal,high_dec,5
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,caring_supportive,informal,low_inc,5
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,caring_supportive,informal,low_dec,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,legitimizing,formal,high_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,legitimizing,formal,high_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,legitimizing,formal,low_inc,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,legitimizing,formal,low_dec,7
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,legitimizing,informal,high_inc,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,legitimizing,informal,high_dec,5
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,legitimizing,informal,low_inc,6
42,42,Female,Hispanic,Some College,105000,4,Divorced,26250.0,True,legitimizing,informal,low_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,value_affirmation,formal,high_inc,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,value_affirmation,formal,high_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,value_affirmation,formal,low_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,value_affirmation,formal,low_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,value_affirmation,informal,high_inc,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,value_affirmation,informal,high_dec,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,value_affirmation,informal,low_inc,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,value_affirmation,informal,low_dec,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,norms,formal,high_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,norms,formal,high_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,norms,formal,low_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,norms,formal,low_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,norms,informal,high_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,norms,informal,high_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,norms,informal,low_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,norms,informal,low_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,acknowledging,formal,high_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,acknowledging,formal,high_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,acknowledging,formal,low_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,acknowledging,formal,low_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,acknowledging,informal,high_inc,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,acknowledging,informal,high_dec,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,acknowledging,informal,low_inc,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,acknowledging,informal,low_dec,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,self_efficacy,formal,high_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,self_efficacy,formal,high_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,self_efficacy,formal,low_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,self_efficacy,formal,low_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,self_efficacy,informal,high_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,self_efficacy,informal,high_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,self_efficacy,informal,low_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,self_efficacy,informal,low_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,caring_supportive,formal,high_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,caring_supportive,formal,high_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,caring_supportive,formal,low_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,caring_supportive,formal,low_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,caring_supportive,informal,high_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,caring_supportive,informal,high_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,caring_supportive,informal,low_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,caring_supportive,informal,low_dec,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,legitimizing,formal,high_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,legitimizing,formal,high_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,legitimizing,formal,low_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,legitimizing,formal,low_dec,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,legitimizing,informal,high_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,legitimizing,informal,high_dec,7
43,39,Female,White,HS,130000,1,Single,130000.0,False,legitimizing,informal,low_inc,6
43,39,Female,White,HS,130000,1,Single,130000.0,False,legitimizing,informal,low_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,value_affirmation,formal,high_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,value_affirmation,formal,high_dec,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,value_affirmation,formal,low_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,value_affirmation,formal,low_dec,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,value_affirmation,informal,high_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,value_affirmation,informal,high_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,value_affirmation,informal,low_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,value_affirmation,informal,low_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,norms,formal,high_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,norms,formal,high_dec,5
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,norms,formal,low_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,norms,formal,low_dec,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,norms,informal,high_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,norms,informal,high_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,norms,informal,low_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,norms,informal,low_dec,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,acknowledging,formal,high_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,acknowledging,formal,high_dec,5
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,acknowledging,formal,low_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,acknowledging,formal,low_dec,5
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,acknowledging,informal,high_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,acknowledging,informal,high_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,acknowledging,informal,low_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,acknowledging,informal,low_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,self_efficacy,formal,high_inc,5
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,self_efficacy,formal,high_dec,5
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,self_efficacy,formal,low_inc,5
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,self_efficacy,formal,low_dec,5
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,self_efficacy,informal,high_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,self_efficacy,informal,high_dec,5
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,self_efficacy,informal,low_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,self_efficacy,informal,low_dec,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,caring_supportive,formal,high_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,caring_supportive,formal,high_dec,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,caring_supportive,formal,low_inc,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,caring_supportive,formal,low_dec,6
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,caring_supportive,informal,high_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,caring_supportive,informal,high_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,caring_supportive,informal,low_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,caring_supportive,informal,low_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,legitimizing,formal,high_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,legitimizing,formal,high_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,legitimizing,formal,low_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,legitimizing,formal,low_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,legitimizing,informal,high_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,legitimizing,informal,high_dec,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,legitimizing,informal,low_inc,7
44,36,Female,Asian,Graduate,65000,6,Single,10833.333333333334,True,legitimizing,informal,low_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,value_affirmation,formal,high_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,value_affirmation,formal,high_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,value_affirmation,formal,low_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,value_affirmation,formal,low_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,value_affirmation,informal,high_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,value_affirmation,informal,high_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,value_affirmation,informal,low_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,value_affirmation,informal,low_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,norms,formal,high_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,norms,formal,high_dec,6
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,norms,formal,low_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,norms,formal,low_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,norms,informal,high_inc,6
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,norms,informal,high_dec,6
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,norms,informal,low_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,norms,informal,low_dec,6
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,acknowledging,formal,high_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,acknowledging,formal,high_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,acknowledging,formal,low_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,acknowledging,formal,low_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,acknowledging,informal,high_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,acknowledging,informal,high_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,acknowledging,informal,low_inc,6
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,acknowledging,informal,low_dec,6
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,self_efficacy,formal,high_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,self_efficacy,formal,high_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,self_efficacy,formal,low_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,self_efficacy,formal,low_dec,6
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,self_efficacy,informal,high_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,self_efficacy,informal,high_dec,6
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,self_efficacy,informal,low_inc,6
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,self_efficacy,informal,low_dec,6
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,caring_supportive,formal,high_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,caring_supportive,formal,high_dec,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,caring_supportive,formal,low_inc,7
45,22,Male,Other,Some College,30000,5,Divorced,6000.0,True,caring_supportive,formal,low_dec,7
